GEO.id,GEO.id2,GEO.display-label,HD01_S01,HD02_S01,HD01_S02,HD02_S02,HD01_S03,HD02_S03,HD01_S04,HD02_S04,HD01_S05,HD02_S05,HD01_S06,HD02_S06,HD01_S07,HD02_S07,HD01_S08,HD02_S08,HD01_S09,HD02_S09,HD01_S10,HD02_S10,HD01_S18,HD02_S18,HD01_S23,HD02_S23,HD01_S24,HD02_S24,HD01_S25,HD02_S25,HD01_S26,HD02_S26,HD01_S27,HD02_S27,HD01_S28,HD02_S28,HD01_S29,HD02_S29,HD01_S30,HD02_S30,HD01_S31,HD02_S31,HD01_S32,HD02_S32,HD01_S33,HD02_S33,HD01_S34,HD02_S34,HD01_S35,HD02_S35,HD01_S36,HD02_S36,HD01_S37,HD02_S37,HD01_S38,HD02_S38,HD01_S39,HD02_S39,HD01_S40,HD02_S40,HD01_S41,HD02_S41,HD01_S42,HD02_S42
1400000US42029308102,42029308102,"Census Tract 3081.02, Chester County, Pennsylvania",4094,100.0,4001,97.7,3565,87.1,136,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.3,0,0.0,288,7.0,93,2.3,33,0.8,56,1.4,4,0.1,0,0.0,4094,100.0,576,14.1,448,10.9,98,2.4,2,0.0,28,0.7,3518,85.9,4094,100.0,4001,97.7,534,13.0,3467,84.7,93,2.3,42,1.0,51,1.2
1400000US42029308200,42029308200,"Census Tract 3082, Chester County, Pennsylvania",2722,100.0,2667,98.0,2486,91.3,54,2.0,15,0.6,11,0.4,0,0.0,0,0.0,4,0.1,8,0.3,0,0.0,104,3.8,55,2.0,20,0.7,33,1.2,2,0.1,0,0.0,2722,100.0,227,8.3,141,5.2,65,2.4,2,0.1,19,0.7,2495,91.7,2722,100.0,2667,98.0,198,7.3,2469,90.7,55,2.0,29,1.1,26,1.0
1400000US42029310400,42029310400,"Census Tract 3104, Chester County, Pennsylvania",3400,100.0,3306,97.2,2912,85.6,324,9.5,2,0.1,2,0.1,0,0.0,0,0.0,0,0.0,45,1.3,1,0.0,22,0.6,94,2.8,14,0.4,73,2.1,0,0.0,7,0.2,3400,100.0,140,4.1,16,0.5,67,2.0,10,0.3,47,1.4,3260,95.9,3400,100.0,3306,97.2,119,3.5,3187,93.7,94,2.8,21,0.6,73,2.1
1400000US42029311000,42029311000,"Census Tract 3110, Chester County, Pennsylvania",6821,100.0,6719,98.5,6190,90.7,333,4.9,11,0.2,5,0.1,2,0.0,0,0.0,4,0.1,147,2.2,4,0.1,34,0.5,102,1.5,11,0.2,80,1.2,1,0.0,10,0.1,6821,100.0,140,2.1,13,0.2,77,1.1,13,0.2,37,0.5,6681,97.9,6821,100.0,6719,98.5,124,1.8,6595,96.7,102,1.5,16,0.2,86,1.3
1400000US42029311100,42029311100,"Census Tract 3111, Chester County, Pennsylvania",3604,100.0,3561,98.8,3409,94.6,24,0.7,3,0.1,0,0.0,0,0.0,0,0.0,3,0.1,113,3.1,0,0.0,12,0.3,43,1.2,3,0.1,31,0.9,0,0.0,9,0.2,3604,100.0,51,1.4,23,0.6,6,0.2,8,0.2,14,0.4,3553,98.6,3604,100.0,3561,98.8,45,1.2,3516,97.6,43,1.2,6,0.2,37,1.0
1400000US42029311200,42029311200,"Census Tract 3112, Chester County, Pennsylvania",2099,100.0,2083,99.2,2025,96.5,14,0.7,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,17,0.8,0,0.0,26,1.2,16,0.8,1,0.0,15,0.7,0,0.0,0,0.0,2099,100.0,108,5.1,85,4.0,7,0.3,5,0.2,11,0.5,1991,94.9,2099,100.0,2083,99.2,107,5.1,1976,94.1,16,0.8,1,0.0,15,0.7
1400000US42029311300,42029311300,"Census Tract 3113, Chester County, Pennsylvania",4582,100.0,4509,98.4,3841,83.8,387,8.4,14,0.3,9,0.2,0,0.0,0,0.0,5,0.1,195,4.3,4,0.1,68,1.5,73,1.6,16,0.3,54,1.2,2,0.0,1,0.0,4582,100.0,201,4.4,74,1.6,92,2.0,6,0.1,29,0.6,4381,95.6,4582,100.0,4509,98.4,188,4.1,4321,94.3,73,1.6,13,0.3,60,1.3
1400000US42029311401,42029311401,"Census Tract 3114.01, Chester County, Pennsylvania",6937,100.0,6745,97.2,4790,69.1,1553,22.4,11,0.2,3,0.0,0,0.0,0,0.0,8,0.1,238,3.4,7,0.1,146,2.1,192,2.8,32,0.5,150,2.2,0,0.0,10,0.1,6937,100.0,442,6.4,123,1.8,167,2.4,8,0.1,144,2.1,6495,93.6,6937,100.0,6745,97.2,396,5.7,6349,91.5,192,2.8,46,0.7,146,2.1
1400000US42029311403,42029311403,"Census Tract 3114.03, Chester County, Pennsylvania",3513,100.0,3477,99.0,3244,92.3,174,5.0,3,0.1,1,0.0,0,0.0,0,0.0,2,0.1,23,0.7,0,0.0,33,0.9,36,1.0,3,0.1,26,0.7,0,0.0,7,0.2,3513,100.0,73,2.1,14,0.4,26,0.7,2,0.1,31,0.9,3440,97.9,3513,100.0,3477,99.0,68,1.9,3409,97.0,36,1.0,5,0.1,31,0.9
1400000US42029311404,42029311404,"Census Tract 3114.04, Chester County, Pennsylvania",3881,100.0,3840,98.9,3688,95.0,88,2.3,5,0.1,2,0.1,0,0.0,0,0.0,3,0.1,43,1.1,1,0.0,15,0.4,41,1.1,3,0.1,32,0.8,5,0.1,1,0.0,3881,100.0,117,3.0,28,0.7,53,1.4,2,0.1,34,0.9,3764,97.0,3881,100.0,3840,98.9,108,2.8,3732,96.2,41,1.1,9,0.2,32,0.8
1400000US42029311500,42029311500,"Census Tract 3115, Chester County, Pennsylvania",3395,100.0,3363,99.1,3288,96.8,31,0.9,7,0.2,5,0.1,0,0.0,0,0.0,2,0.1,20,0.6,2,0.1,15,0.4,32,0.9,1,0.0,29,0.9,0,0.0,2,0.1,3395,100.0,70,2.1,40,1.2,10,0.3,4,0.1,16,0.5,3325,97.9,3395,100.0,3363,99.1,69,2.0,3294,97.0,32,0.9,1,0.0,31,0.9
1400000US42029311600,42029311600,"Census Tract 3116, Chester County, Pennsylvania",1838,100.0,1743,94.8,880,47.9,745,40.5,3,0.2,1,0.1,0,0.0,0,0.0,2,0.1,7,0.4,0,0.0,108,5.9,95,5.2,10,0.5,80,4.4,0,0.0,5,0.3,1838,100.0,263,14.3,147,8.0,105,5.7,0,0.0,11,0.6,1575,85.7,1838,100.0,1743,94.8,251,13.7,1492,81.2,95,5.2,12,0.7,83,4.5
1400000US42029311700,42029311700,"Census Tract 3117, Chester County, Pennsylvania",8740,100.0,8568,98.0,7055,80.7,398,4.6,23,0.3,11,0.1,0,0.0,0,0.0,12,0.1,147,1.7,5,0.1,940,10.8,172,2.0,85,1.0,82,0.9,3,0.0,2,0.0,8740,100.0,2059,23.6,1830,20.9,121,1.4,5,0.1,103,1.2,6681,76.4,8740,100.0,8568,98.0,1972,22.6,6596,75.5,172,2.0,87,1.0,85,1.0
1400000US42029311800,42029311800,"Census Tract 3118, Chester County, Pennsylvania",3850,100.0,3799,98.7,3498,90.9,227,5.9,4,0.1,4,0.1,0,0.0,0,0.0,0,0.0,13,0.3,0,0.0,57,1.5,51,1.3,7,0.2,39,1.0,3,0.1,2,0.1,3850,100.0,141,3.7,91,2.4,35,0.9,1,0.0,14,0.4,3709,96.3,3850,100.0,3799,98.7,131,3.4,3668,95.3,51,1.3,10,0.3,41,1.1
1400000US42031160102,42031160102,"Census Tract 1601.02, Clarion County, Pennsylvania",5062,100.0,5008,98.9,4832,95.5,121,2.4,17,0.3,9,0.2,0,0.0,0,0.0,8,0.2,22,0.4,3,0.1,13,0.3,54,1.1,1,0.0,50,1.0,0,0.0,3,0.1,5062,100.0,49,1.0,13,0.3,7,0.1,9,0.2,20,0.4,5013,99.0,5062,100.0,5008,98.9,44,0.9,4964,98.1,54,1.1,5,0.1,49,1.0
1400000US42031160300,42031160300,"Census Tract 1603, Clarion County, Pennsylvania",4783,100.0,4754,99.4,4687,98.0,23,0.5,13,0.3,9,0.2,1,0.0,0,0.0,3,0.1,24,0.5,0,0.0,7,0.1,29,0.6,3,0.1,25,0.5,0,0.0,1,0.0,4783,100.0,38,0.8,20,0.4,8,0.2,0,0.0,10,0.2,4745,99.2,4783,100.0,4754,99.4,36,0.8,4718,98.6,29,0.6,2,0.0,27,0.6
1400000US42031160600,42031160600,"Census Tract 1606, Clarion County, Pennsylvania",5276,100.0,5190,98.4,4801,91.0,264,5.0,4,0.1,2,0.0,0,0.0,0,0.0,2,0.0,98,1.9,1,0.0,22,0.4,86,1.6,4,0.1,77,1.5,0,0.0,5,0.1,5276,100.0,51,1.0,29,0.5,8,0.2,5,0.1,9,0.2,5225,99.0,5276,100.0,5190,98.4,47,0.9,5143,97.5,86,1.6,4,0.1,82,1.6
1400000US42031160800,42031160800,"Census Tract 1608, Clarion County, Pennsylvania",3881,100.0,3847,99.1,3812,98.2,14,0.4,3,0.1,3,0.1,0,0.0,0,0.0,0,0.0,14,0.4,0,0.0,4,0.1,34,0.9,2,0.1,22,0.6,0,0.0,10,0.3,3881,100.0,12,0.3,4,0.1,5,0.1,0,0.0,3,0.1,3869,99.7,3881,100.0,3847,99.1,11,0.3,3836,98.8,34,0.9,1,0.0,33,0.9
1400000US42033330100,42033330100,"Census Tract 3301, Clearfield County, Pennsylvania",4948,100.0,4905,99.1,4851,98.0,21,0.4,2,0.0,2,0.0,0,0.0,0,0.0,0,0.0,25,0.5,2,0.0,4,0.1,43,0.9,3,0.1,36,0.7,0,0.0,4,0.1,4948,100.0,37,0.7,18,0.4,5,0.1,1,0.0,13,0.3,4911,99.3,4948,100.0,4905,99.1,36,0.7,4869,98.4,43,0.9,1,0.0,42,0.8
1400000US42033330200,42033330200,"Census Tract 3302, Clearfield County, Pennsylvania",3420,100.0,3395,99.3,3337,97.6,20,0.6,2,0.1,0,0.0,0,0.0,0,0.0,2,0.1,20,0.6,0,0.0,16,0.5,25,0.7,3,0.1,21,0.6,0,0.0,1,0.0,3420,100.0,30,0.9,9,0.3,17,0.5,0,0.0,4,0.1,3390,99.1,3420,100.0,3395,99.3,29,0.8,3366,98.4,25,0.7,1,0.0,24,0.7
1400000US42033330300,42033330300,"Census Tract 3303, Clearfield County, Pennsylvania",4374,100.0,4311,98.6,4220,96.5,29,0.7,2,0.0,1,0.0,0,0.0,0,0.0,1,0.0,47,1.1,1,0.0,12,0.3,63,1.4,7,0.2,53,1.2,2,0.0,1,0.0,4374,100.0,65,1.5,20,0.5,30,0.7,0,0.0,15,0.3,4309,98.5,4374,100.0,4311,98.6,56,1.3,4255,97.3,63,1.4,9,0.2,54,1.2
1400000US42033330400,42033330400,"Census Tract 3304, Clearfield County, Pennsylvania",5725,100.0,5673,99.1,5561,97.1,16,0.3,2,0.0,0,0.0,0,0.0,0,0.0,2,0.0,84,1.5,1,0.0,9,0.2,52,0.9,3,0.1,49,0.9,0,0.0,0,0.0,5725,100.0,51,0.9,22,0.4,11,0.2,6,0.1,12,0.2,5674,99.1,5725,100.0,5673,99.1,48,0.8,5625,98.3,52,0.9,3,0.1,49,0.9
1400000US42033330500,42033330500,"Census Tract 3305, Clearfield County, Pennsylvania",4568,100.0,4542,99.4,4516,98.9,12,0.3,2,0.0,1,0.0,0,0.0,0,0.0,1,0.0,9,0.2,0,0.0,3,0.1,26,0.6,0,0.0,26,0.6,0,0.0,0,0.0,4568,100.0,36,0.8,9,0.2,11,0.2,7,0.2,9,0.2,4532,99.2,4568,100.0,4542,99.4,36,0.8,4506,98.6,26,0.6,0,0.0,26,0.6
1400000US42033330600,42033330600,"Census Tract 3306, Clearfield County, Pennsylvania",3254,100.0,3238,99.5,3174,97.5,31,1.0,2,0.1,0,0.0,0,0.0,0,0.0,2,0.1,25,0.8,4,0.1,2,0.1,16,0.5,4,0.1,12,0.4,0,0.0,0,0.0,3254,100.0,9,0.3,2,0.1,5,0.2,0,0.0,2,0.1,3245,99.7,3254,100.0,3238,99.5,7,0.2,3231,99.3,16,0.5,2,0.1,14,0.4
1400000US42033330800,42033330800,"Census Tract 3308, Clearfield County, Pennsylvania",7025,100.0,6996,99.6,6965,99.1,12,0.2,12,0.2,6,0.1,0,0.0,0,0.0,6,0.1,4,0.1,0,0.0,3,0.0,29,0.4,0,0.0,24,0.3,0,0.0,5,0.1,7025,100.0,37,0.5,9,0.1,12,0.2,0,0.0,16,0.2,6988,99.5,7025,100.0,6996,99.6,37,0.5,6959,99.1,29,0.4,0,0.0,29,0.4
1400000US42033330900,42033330900,"Census Tract 3309, Clearfield County, Pennsylvania",6572,100.0,6344,96.5,5603,85.3,329,5.0,26,0.4,6,0.1,0,0.0,0,0.0,20,0.3,100,1.5,0,0.0,286,4.4,228,3.5,148,2.3,73,1.1,0,0.0,7,0.1,6572,100.0,1147,17.5,386,5.9,17,0.3,56,0.9,688,10.5,5425,82.5,6572,100.0,6344,96.5,989,15.0,5355,81.5,228,3.5,158,2.4,70,1.1
1400000US42033331000,42033331000,"Census Tract 3310, Clearfield County, Pennsylvania",5098,100.0,5081,99.7,5045,99.0,7,0.1,14,0.3,7,0.1,0,0.0,0,0.0,7,0.1,8,0.2,3,0.1,4,0.1,17,0.3,0,0.0,17,0.3,0,0.0,0,0.0,5098,100.0,27,0.5,16,0.3,4,0.1,0,0.0,7,0.1,5071,99.5,5098,100.0,5081,99.7,27,0.5,5054,99.1,17,0.3,0,0.0,17,0.3
1400000US42033331100,42033331100,"Census Tract 3311, Clearfield County, Pennsylvania",3319,100.0,3283,98.9,3229,97.3,19,0.6,4,0.1,2,0.1,0,0.0,0,0.0,2,0.1,21,0.6,0,0.0,10,0.3,36,1.1,0,0.0,32,1.0,0,0.0,4,0.1,3319,100.0,29,0.9,20,0.6,1,0.0,0,0.0,8,0.2,3290,99.1,3319,100.0,3283,98.9,27,0.8,3256,98.1,36,1.1,2,0.1,34,1.0
1400000US42033331200,42033331200,"Census Tract 3312, Clearfield County, Pennsylvania",2896,100.0,2861,98.8,2820,97.4,28,1.0,2,0.1,2,0.1,0,0.0,0,0.0,0,0.0,6,0.2,2,0.1,3,0.1,35,1.2,1,0.0,33,1.1,0,0.0,1,0.0,2896,100.0,25,0.9,17,0.6,1,0.0,1,0.0,6,0.2,2871,99.1,2896,100.0,2861,98.8,24,0.8,2837,98.0,35,1.2,1,0.0,34,1.2
1400000US42033331300,42033331300,"Census Tract 3313, Clearfield County, Pennsylvania",4427,100.0,4397,99.3,4360,98.5,14,0.3,4,0.1,2,0.0,0,0.0,0,0.0,2,0.0,10,0.2,0,0.0,9,0.2,30,0.7,3,0.1,27,0.6,0,0.0,0,0.0,4427,100.0,26,0.6,7,0.2,9,0.2,0,0.0,10,0.2,4401,99.4,4427,100.0,4397,99.3,23,0.5,4374,98.8,30,0.7,3,0.1,27,0.6
1400000US42033331401,42033331401,"Census Tract 3314.01, Clearfield County, Pennsylvania",3453,100.0,3441,99.7,3434,99.4,3,0.1,3,0.1,3,0.1,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,12,0.3,1,0.0,11,0.3,0,0.0,0,0.0,3453,100.0,21,0.6,15,0.4,3,0.1,0,0.0,3,0.1,3432,99.4,3453,100.0,3441,99.7,20,0.6,3421,99.1,12,0.3,1,0.0,11,0.3
1400000US42033331402,42033331402,"Census Tract 3314.02, Clearfield County, Pennsylvania",3570,100.0,3553,99.5,3523,98.7,19,0.5,3,0.1,1,0.0,0,0.0,0,0.0,2,0.1,6,0.2,1,0.0,1,0.0,17,0.5,1,0.0,14,0.4,0,0.0,2,0.1,3570,100.0,15,0.4,7,0.2,4,0.1,0,0.0,4,0.1,3555,99.6,3570,100.0,3553,99.5,14,0.4,3539,99.1,17,0.5,1,0.0,16,0.4
1400000US42033331700,42033331700,"Census Tract 3317, Clearfield County, Pennsylvania",6886,100.0,6862,99.7,5491,79.7,1140,16.6,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,9,0.1,0,0.0,221,3.2,24,0.3,1,0.0,20,0.3,1,0.0,2,0.0,6886,100.0,255,3.7,29,0.4,1,0.0,0,0.0,225,3.3,6631,96.3,6886,100.0,6862,99.7,251,3.6,6611,96.0,24,0.3,4,0.1,20,0.3
1400000US42033331900,42033331900,"Census Tract 3319, Clearfield County, Pennsylvania",2366,100.0,2356,99.6,2349,99.3,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.2,0,0.0,1,0.0,10,0.4,2,0.1,8,0.3,0,0.0,0,0.0,2366,100.0,6,0.3,3,0.1,3,0.1,0,0.0,0,0.0,2360,99.7,2366,100.0,2356,99.6,4,0.2,2352,99.4,10,0.4,2,0.1,8,0.3
1400000US42035030200,42035030200,"Census Tract 302, Clinton County, Pennsylvania",5394,100.0,5352,99.2,5280,97.9,29,0.5,6,0.1,4,0.1,0,0.0,0,0.0,2,0.0,29,0.5,0,0.0,8,0.1,42,0.8,1,0.0,41,0.8,0,0.0,0,0.0,5394,100.0,27,0.5,3,0.1,9,0.2,2,0.0,13,0.2,5367,99.5,5394,100.0,5352,99.2,26,0.5,5326,98.7,42,0.8,1,0.0,41,0.8
1400000US42035030300,42035030300,"Census Tract 303, Clinton County, Pennsylvania",4011,100.0,3983,99.3,3938,98.2,23,0.6,5,0.1,3,0.1,2,0.0,0,0.0,0,0.0,11,0.3,0,0.0,6,0.1,28,0.7,2,0.0,26,0.6,0,0.0,0,0.0,4011,100.0,25,0.6,5,0.1,10,0.2,7,0.2,3,0.1,3986,99.4,4011,100.0,3983,99.3,25,0.6,3958,98.7,28,0.7,0,0.0,28,0.7
1400000US42035030400,42035030400,"Census Tract 304, Clinton County, Pennsylvania",4699,100.0,4679,99.6,4633,98.6,15,0.3,2,0.0,0,0.0,0,0.0,0,0.0,2,0.0,23,0.5,5,0.1,1,0.0,20,0.4,0,0.0,20,0.4,0,0.0,0,0.0,4699,100.0,12,0.3,8,0.2,3,0.1,0,0.0,1,0.0,4687,99.7,4699,100.0,4679,99.6,12,0.3,4667,99.3,20,0.4,0,0.0,20,0.4
1400000US42035030500,42035030500,"Census Tract 305, Clinton County, Pennsylvania",4374,100.0,4336,99.1,4110,94.0,131,3.0,6,0.1,3,0.1,0,0.0,0,0.0,3,0.1,29,0.7,3,0.1,57,1.3,38,0.9,1,0.0,34,0.8,2,0.0,1,0.0,4374,100.0,78,1.8,29,0.7,10,0.2,3,0.1,36,0.8,4296,98.2,4374,100.0,4336,99.1,78,1.8,4258,97.3,38,0.9,0,0.0,38,0.9
1400000US42035030600,42035030600,"Census Tract 306, Clinton County, Pennsylvania",1992,100.0,1961,98.4,1882,94.5,52,2.6,4,0.2,4,0.2,0,0.0,0,0.0,0,0.0,13,0.7,0,0.0,10,0.5,31,1.6,2,0.1,29,1.5,0,0.0,0,0.0,1992,100.0,29,1.5,7,0.4,12,0.6,0,0.0,10,0.5,1963,98.5,1992,100.0,1961,98.4,27,1.4,1934,97.1,31,1.6,2,0.1,29,1.5
1400000US42035030700,42035030700,"Census Tract 307, Clinton County, Pennsylvania",7780,100.0,7680,98.7,7188,92.4,354,4.6,4,0.1,2,0.0,0,0.0,0,0.0,2,0.0,80,1.0,5,0.1,49,0.6,100,1.3,12,0.2,88,1.1,0,0.0,0,0.0,7780,100.0,154,2.0,29,0.4,65,0.8,3,0.0,57,0.7,7626,98.0,7780,100.0,7680,98.7,138,1.8,7542,96.9,100,1.3,16,0.2,84,1.1
1400000US42035030800,42035030800,"Census Tract 308, Clinton County, Pennsylvania",3977,100.0,3958,99.5,3920,98.6,12,0.3,3,0.1,3,0.1,0,0.0,0,0.0,0,0.0,9,0.2,0,0.0,14,0.4,19,0.5,1,0.0,17,0.4,0,0.0,1,0.0,3977,100.0,49,1.2,30,0.8,5,0.1,2,0.1,12,0.3,3928,98.8,3977,100.0,3958,99.5,48,1.2,3910,98.3,19,0.5,1,0.0,18,0.5
1400000US42037050300,42037050300,"Census Tract 503, Columbia County, Pennsylvania",5202,100.0,5158,99.2,5031,96.7,40,0.8,12,0.2,4,0.1,0,0.0,0,0.0,8,0.2,44,0.8,6,0.1,25,0.5,44,0.8,7,0.1,36,0.7,1,0.0,0,0.0,5202,100.0,65,1.2,19,0.4,22,0.4,0,0.0,24,0.5,5137,98.8,5202,100.0,5158,99.2,59,1.1,5099,98.0,44,0.8,6,0.1,38,0.7
1400000US42037050400,42037050400,"Census Tract 504, Columbia County, Pennsylvania",4199,100.0,4166,99.2,4092,97.5,32,0.8,11,0.3,3,0.1,0,0.0,0,0.0,8,0.2,22,0.5,0,0.0,9,0.2,33,0.8,5,0.1,27,0.6,0,0.0,1,0.0,4199,100.0,35,0.8,14,0.3,7,0.2,0,0.0,14,0.3,4164,99.2,4199,100.0,4166,99.2,33,0.8,4133,98.4,33,0.8,2,0.0,31,0.7
1400000US42037050500,42037050500,"Census Tract 505, Columbia County, Pennsylvania",3760,100.0,3722,99.0,3675,97.7,12,0.3,4,0.1,4,0.1,0,0.0,0,0.0,0,0.0,18,0.5,0,0.0,13,0.3,38,1.0,7,0.2,26,0.7,0,0.0,5,0.1,3760,100.0,35,0.9,14,0.4,15,0.4,1,0.0,5,0.1,3725,99.1,3760,100.0,3722,99.0,33,0.9,3689,98.1,38,1.0,2,0.1,36,1.0
1400000US42037050600,42037050600,"Census Tract 506, Columbia County, Pennsylvania",5331,100.0,5245,98.4,4998,93.8,98,1.8,11,0.2,1,0.0,0,0.0,0,0.0,10,0.2,48,0.9,0,0.0,90,1.7,86,1.6,10,0.2,74,1.4,0,0.0,2,0.0,5331,100.0,202,3.8,31,0.6,58,1.1,0,0.0,113,2.1,5129,96.2,5331,100.0,5245,98.4,192,3.6,5053,94.8,86,1.6,10,0.2,76,1.4
1400000US42037050700,42037050700,"Census Tract 507, Columbia County, Pennsylvania",5146,100.0,5060,98.3,4889,95.0,58,1.1,10,0.2,7,0.1,0,0.0,0,0.0,3,0.1,38,0.7,0,0.0,65,1.3,86,1.7,7,0.1,71,1.4,1,0.0,7,0.1,5146,100.0,184,3.6,27,0.5,48,0.9,2,0.0,107,2.1,4962,96.4,5146,100.0,5060,98.3,168,3.3,4892,95.1,86,1.7,16,0.3,70,1.4
1400000US42037050800,42037050800,"Census Tract 508, Columbia County, Pennsylvania",3622,100.0,3587,99.0,3504,96.7,32,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,0.9,0,0.0,20,0.6,35,1.0,3,0.1,32,0.9,0,0.0,0,0.0,3622,100.0,56,1.5,13,0.4,27,0.7,5,0.1,11,0.3,3566,98.5,3622,100.0,3587,99.0,52,1.4,3535,97.6,35,1.0,4,0.1,31,0.9
1400000US42037050900,42037050900,"Census Tract 509, Columbia County, Pennsylvania",3015,100.0,2972,98.6,2882,95.6,6,0.2,4,0.1,3,0.1,0,0.0,0,0.0,1,0.0,75,2.5,1,0.0,4,0.1,43,1.4,6,0.2,37,1.2,0,0.0,0,0.0,3015,100.0,38,1.3,6,0.2,16,0.5,5,0.2,11,0.4,2977,98.7,3015,100.0,2972,98.6,37,1.2,2935,97.3,43,1.4,1,0.0,42,1.4
1400000US42037051000,42037051000,"Census Tract 510, Columbia County, Pennsylvania",2418,100.0,2381,98.5,2267,93.8,73,3.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,23,1.0,0,0.0,17,0.7,37,1.5,13,0.5,21,0.9,0,0.0,3,0.1,2418,100.0,76,3.1,19,0.8,39,1.6,3,0.1,15,0.6,2342,96.9,2418,100.0,2381,98.5,63,2.6,2318,95.9,37,1.5,13,0.5,24,1.0
1400000US42037051100,42037051100,"Census Tract 511, Columbia County, Pennsylvania",8176,100.0,8062,98.6,7084,86.6,708,8.7,11,0.1,2,0.0,1,0.0,0,0.0,8,0.1,144,1.8,3,0.0,112,1.4,114,1.4,15,0.2,93,1.1,2,0.0,4,0.0,8176,100.0,274,3.4,56,0.7,113,1.4,23,0.3,82,1.0,7902,96.6,8176,100.0,8062,98.6,262,3.2,7800,95.4,114,1.4,12,0.1,102,1.2
1400000US42037051200,42037051200,"Census Tract 512, Columbia County, Pennsylvania",4261,100.0,4207,98.7,3954,92.8,133,3.1,4,0.1,2,0.0,0,0.0,0,0.0,2,0.0,65,1.5,0,0.0,51,1.2,54,1.3,14,0.3,31,0.7,0,0.0,9,0.2,4261,100.0,158,3.7,13,0.3,91,2.1,4,0.1,50,1.2,4103,96.3,4261,100.0,4207,98.7,144,3.4,4063,95.4,54,1.3,14,0.3,40,0.9
1400000US42037051300,42037051300,"Census Tract 513, Columbia County, Pennsylvania",2999,100.0,2972,99.1,2925,97.5,12,0.4,3,0.1,2,0.1,0,0.0,0,0.0,1,0.0,16,0.5,4,0.1,12,0.4,27,0.9,5,0.2,17,0.6,0,0.0,5,0.2,2999,100.0,39,1.3,12,0.4,15,0.5,0,0.0,12,0.4,2960,98.7,2999,100.0,2972,99.1,35,1.2,2937,97.9,27,0.9,4,0.1,23,0.8
1400000US42037051400,42037051400,"Census Tract 514, Columbia County, Pennsylvania",2583,100.0,2566,99.3,2550,98.7,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.2,0,0.0,8,0.3,17,0.7,7,0.3,10,0.4,0,0.0,0,0.0,2583,100.0,43,1.7,8,0.3,24,0.9,1,0.0,10,0.4,2540,98.3,2583,100.0,2566,99.3,35,1.4,2531,98.0,17,0.7,8,0.3,9,0.3
1400000US42037051500,42037051500,"Census Tract 515, Columbia County, Pennsylvania",5799,100.0,5770,99.5,5732,98.8,9,0.2,10,0.2,8,0.1,0,0.0,0,0.0,2,0.0,11,0.2,1,0.0,7,0.1,29,0.5,9,0.2,19,0.3,1,0.0,0,0.0,5799,100.0,56,1.0,22,0.4,24,0.4,2,0.0,8,0.1,5743,99.0,5799,100.0,5770,99.5,46,0.8,5724,98.7,29,0.5,10,0.2,19,0.3
1400000US42039110201,42039110201,"Census Tract 1102.01, Crawford County, Pennsylvania",3878,100.0,3848,99.2,3798,97.9,25,0.6,8,0.2,2,0.1,3,0.1,0,0.0,3,0.1,11,0.3,0,0.0,6,0.2,30,0.8,0,0.0,29,0.7,0,0.0,1,0.0,3878,100.0,25,0.6,11,0.3,11,0.3,0,0.0,3,0.1,3853,99.4,3878,100.0,3848,99.2,24,0.6,3824,98.6,30,0.8,1,0.0,29,0.7
1400000US42039110202,42039110202,"Census Tract 1102.02, Crawford County, Pennsylvania",4598,100.0,4559,99.2,4168,90.6,340,7.4,11,0.2,2,0.0,0,0.0,0,0.0,9,0.2,11,0.2,2,0.0,27,0.6,39,0.8,1,0.0,37,0.8,0,0.0,1,0.0,4598,100.0,111,2.4,16,0.3,20,0.4,1,0.0,74,1.6,4487,97.6,4598,100.0,4559,99.2,105,2.3,4454,96.9,39,0.8,6,0.1,33,0.7
1400000US42039110501,42039110501,"Census Tract 1105.01, Crawford County, Pennsylvania",1865,100.0,1861,99.8,1849,99.1,5,0.3,2,0.1,2,0.1,0,0.0,0,0.0,0,0.0,5,0.3,0,0.0,0,0.0,4,0.2,0,0.0,4,0.2,0,0.0,0,0.0,1865,100.0,10,0.5,3,0.2,3,0.2,0,0.0,4,0.2,1855,99.5,1865,100.0,1861,99.8,9,0.5,1852,99.3,4,0.2,1,0.1,3,0.2
1400000US42039110502,42039110502,"Census Tract 1105.02, Crawford County, Pennsylvania",3748,100.0,3709,99.0,3668,97.9,15,0.4,3,0.1,3,0.1,0,0.0,0,0.0,0,0.0,12,0.3,2,0.1,9,0.2,39,1.0,6,0.2,32,0.9,0,0.0,1,0.0,3748,100.0,35,0.9,11,0.3,4,0.1,0,0.0,20,0.5,3713,99.1,3748,100.0,3709,99.0,27,0.7,3682,98.2,39,1.0,8,0.2,31,0.8
